candidate_id,arrival_ts,got_reg_ts,release_reg_ts,got_screening_staff_ts,release_screening_staff_ts,got_interviewer_ts,release_interviewer_ts,got_scheduler_ts,release_scheduler_ts,exit_system_ts
405,160.44389012516538,210.26209150432248,211.17974882289255,269.2343707102909,270.98989977295895,504.9760759972373,519.8566082784525,519.8566082784525,520.5583203071295,529.901148956637
406,161.7894431505364,210.8869556943348,211.04809185933883,269.0885065768361,271.02635643768383,505.2714520278803,520.7254275600793,520.7254275600793,522.3203758812792,531.6263268551236
409,162.72677846477296,211.62016076129888,211.86617246653077,270.98989977295895,271.780306816906,506.4955062835741,522.1187379648055,,,532.3971626353552
411,163.77812281757562,212.62473189397784,212.7847777444946,271.780306816906,273.94420184575944,508.34452038552394,522.6732490570431,,,533.5067136052319
407,162.4073676136515,211.04809185933883,212.62473189397784,271.02635643768383,272.6775224070767,507.84960168209966,523.2759263169195,523.2759263169195,523.9060837442273,533.9771971746355
408,162.58711401178627,211.17974882289255,211.62016076129888,269.4718813378283,271.90713482874105,507.29004823795674,523.2398072224424,,,534.3097970731405
415,165.66238900147607,213.72829305734226,213.7993405177074,274.04729695090566,276.05911369288526,512.1298292614459,525.912813759143,525.912813759143,527.0597444619181,535.9288687150022
410,163.1004440011854,211.86617246653077,213.31053765671012,271.90713482874105,274.04729695090566,510.76866485168057,525.4234563543639,,,536.1790265214202
412,164.88052556585595,212.7847777444946,213.4561033847808,272.6775224070767,274.60512291070563,512.0550296427441,526.2959790281718,526.2959790281718,527.1161039027719,536.555060073092
416,165.82953629610932,213.7993405177074,214.9715043390792,274.60512291070563,276.11489807231686,512.6205066925621,527.2776916396617,527.2776916396617,527.8755891064333,537.3472469477604
413,164.95038923587762,213.31053765671012,213.72829305734226,273.94420184575944,276.138069974332,515.8521371450986,531.0852322060445,531.0852322060445,532.1393693210883,541.8118529101382
418,166.32308190017346,215.2130117348666,215.747292014667,276.11489807231686,277.6977831849295,517.6732368389326,532.6681837791004,,,542.7332216484627
414,165.20681932537903,213.4561033847808,217.01842249690094,276.138069974332,277.9114731895199,519.8566082784525,535.321574984454,535.321574984454,535.9448186607377,545.3896566551796
417,166.17935368323361,214.9715043390792,215.2130117348666,276.05911369288526,279.1123219887823,520.7254275600793,535.1297277419602,,,547.1421521198408
