scenario,rep_num,candidate_id,arrival_ts,got_reg_ts,release_reg_ts,got_screening_staff_ts,release_screening_staff_ts,got_interviewer_ts,release_interviewer_ts,got_scheduler_ts,release_scheduler_ts,exit_system_ts,wait_for_reg,wait_for_screening_staff,wait_for_interviewer,interview_time,wait_for_scheduler,post_int_time,time_in_system
base_r3s4i18s2,1,977,319.87892156297426,334.9995992440544,335.2302618330226,494.7492346600236,496.6079991095703,587.7311522282295,603.1720906156594,603.1720906156594,604.2301262696775,618.3631741865674,15.12067768108011,159.51897282700094,91.12315311865916,15.440938387429924,0.0,15.191083570908065,298.4842526235932
base_r3s4i18s2,1,973,317.4484884802988,333.44209740083033,334.9995992440544,493.46013262199375,495.3631400518481,586.5916518046464,602.3753622680289,602.3753622680289,603.3262726811301,618.4305697992434,15.993608920531528,158.46053337793938,91.22851175279828,15.783710463382477,0.0,16.055207531214478,300.9820813189445
base_r3s4i18s2,1,978,319.93479313222423,335.2302618330226,335.66858342093155,495.3631400518481,497.0886646650526,588.6456303167201,603.5164461465238,,,618.5910541862509,15.29546870079838,159.69455663091657,91.55696565166755,14.870815829803632,,15.074608039727082,298.65626105402663
base_r3s4i18s2,1,975,317.7280214484467,334.5523047635718,334.9675944210193,493.2048184979456,495.6994412139104,587.1148916744062,603.4680789791731,,,618.910074134887,16.824283315125058,158.23722407692622,91.41545046049578,16.353187304766948,,15.441995155713926,301.1820526864404
base_r3s4i18s2,1,974,317.49609774849466,334.00171727784294,337.3173466309228,496.5794373052562,498.64450198167134,588.9166757538641,604.3473959832468,,,620.3176189394482,16.50561952934828,159.26209067433342,90.27217377219272,15.4307202293827,,15.970222956201384,302.8215211909535
base_r3s4i18s2,1,981,320.73602709305715,336.49391803189144,337.64567818984136,497.0886646650526,499.0551798477717,589.2247620202753,605.5167696961739,,,620.6356381852628,15.757890938834294,159.44298647521123,90.16958217250355,16.292007675898617,,15.118868489088868,299.89961109220565
base_r3s4i18s2,1,979,319.94863534439634,335.3316471059992,337.35807910974444,496.6079991095703,499.2928543642384,589.8040331124962,606.0725777605521,,,621.0837671051355,15.38301176160286,159.24991999982586,90.51117874825786,16.268544648055922,,15.011189344583386,301.1351317607392
base_r3s4i18s2,1,982,321.69009040990125,337.3173466309228,337.80310023684683,497.93749160720193,500.13164068665617,590.1070947942376,606.5766574338945,606.5766574338945,607.7134185234563,621.9987520090102,15.627256221021526,160.1343913703551,89.97545410758141,16.469562639656942,0.0,15.422094575115691,300.308661599109
base_r3s4i18s2,1,984,322.6634306272967,337.64567818984136,339.54356695778563,499.2928543642384,500.5284629557496,590.7904629319928,606.9264093093341,607.4066848930058,608.5012886623366,622.01104325245,14.982247562544671,159.7492874064527,90.2619999762432,16.13594637734127,0.4802755836717551,15.084633943115932,299.3476126251533
base_r3s4i18s2,1,986,322.8443640542003,338.8981597621522,338.9828135534795,499.0551798477717,501.4763543713323,591.1604080428322,606.7640009409816,,,622.1267116488893,16.053795707951906,160.07236629429224,89.68405367149984,15.603592898149486,,15.362710707907697,299.28234759468904
base_r3s4i18s2,1,989,325.7703277638464,340.37663993312344,341.31058574595653,502.1995400431588,504.5065722520391,594.4521219615511,607.402784152651,,,622.4896235497798,14.606312169277032,160.8889542972023,89.94554970951208,12.95066219109981,,15.08683939712887,296.7192957859334
base_r3s4i18s2,1,988,323.90789525209703,339.54356695778563,340.87532092808635,500.5284629557496,502.85718022117896,592.6558643246707,607.6495206847103,608.5012886623366,609.3418023251959,622.9026872651893,15.635671705688594,159.65314202766325,89.79868410349172,14.993656360039608,0.8517679776263094,15.253166580479046,298.9947920130923
base_r3s4i18s2,1,987,323.2921165721679,338.9828135534795,340.53283122446066,500.4992053364709,502.1995400431588,592.5430038607217,607.7194955240187,608.6614820965827,609.6395477622901,622.9151408304762,15.69069698131159,159.9663741120102,90.34346381756284,15.176491663297044,0.9419865725640192,15.195645306457436,299.62302425830825
base_r3s4i18s2,1,976,318.33365056731515,334.9675944210193,335.3316471059992,494.8045356049932,496.5794373052562,587.4985374650784,604.3181956177366,604.3181956177366,605.2310905053332,623.0206722819883,16.63394385370418,159.472888498994,90.91910015982216,16.819658152658235,0.0,18.702476664251662,304.6870217146731
base_r3s4i18s2,1,980,320.41032807436653,335.66858342093155,336.49391803189144,495.6994412139104,497.93749160720193,588.6741136130356,604.1962221058221,,,623.2421159601058,15.258255346565022,159.20552318201896,90.73662200583368,15.522108492786517,,19.04589385428369,302.8317878857393
base_r3s4i18s2,1,983,321.9022924174688,337.35807910974444,338.8981597621522,498.64450198167134,500.4992053364709,590.3795128856577,606.4428781089475,606.4428781089475,607.4066848930058,623.4072735478779,15.455786692275638,159.74634221951914,89.88030754918685,16.063365223289793,0.0,16.96439543893041,301.50498113040913
base_r3s4i18s2,1,985,322.7274392922771,337.80310023684683,340.37663993312344,500.13164068665617,502.8612487473647,592.6701211515273,607.3018386836005,607.7134185234563,608.6614820965827,623.554175339497,15.075660944569734,159.75500075353273,89.80887240416257,14.631717532073251,0.4115798398557899,16.252336655896443,300.82673604721987
base_r3s4i18s2,1,992,326.5897206145748,341.0719358530691,341.6551525952686,503.6162284869147,504.6210603795831,594.4732856301944,609.5529177045421,609.5529177045421,610.5424804646482,625.4301893193999,14.482215238494293,161.9610758916461,89.85222525061124,15.079632074347728,0.0,15.877271614857818,298.8404687048251
base_r3s4i18s2,1,990,326.2248979186997,340.53283122446066,341.0719358530691,501.4763543713323,503.6162284869147,594.4124252155505,609.9428455208918,609.9428455208918,610.9388808709691,625.6233007532901,14.307933305760912,160.40441851826324,90.79619672863578,15.530420305341297,0.0,15.680455232398344,299.39840283459034
base_r3s4i18s2,1,991,326.5865365056372,340.87532092808635,341.63540410090326,502.8612487473647,504.4548517186982,594.4302452126767,610.2448782088962,610.5424804646482,611.5182866932296,626.1225677637577,14.288784422449169,161.22584464646144,89.97539349397852,15.81463299621953,0.29760225575194,15.87768955486149,299.53603125812054
base_r3s4i18s2,1,993,326.6933294725856,341.31058574595653,341.5931096668496,502.85718022117896,504.9145628728137,595.8719563694282,612.1902050656796,612.1902050656796,613.3138672630449,628.0051764370281,14.617256273370913,161.2640705543294,90.95739349661449,16.31824869625143,0.0,15.81497137134852,301.3118469644425
base_r3s4i18s2,1,997,329.2776256616718,342.0829207495261,342.7360211986981,504.6210603795831,506.0267353548468,596.6714077026841,612.9547072654652,,,628.0403836083552,12.805295087854349,161.88503918088497,90.64467234783729,16.283299562781167,,15.085676342889997,298.76275794668345
base_r3s4i18s2,1,995,327.28224388481266,341.63540410090326,342.0829207495261,504.4548517186982,506.916595135651,598.4262541792915,613.4189814167852,,,628.6541354098867,14.3531602160906,162.37193096917207,91.50965904364053,14.992727237493682,,15.235153993101562,301.3718915250741
base_r3s4i18s2,1,994,326.9464671588705,341.5931096668496,342.08569996529184,504.5065722520391,506.6470477220595,596.8718925576708,613.0801971396734,613.0801971396734,614.0364928967609,630.1719841532657,14.646642507979038,162.42087228674723,90.2248448356113,16.208304582002597,0.0,17.091787013592352,303.2255169943952
base_r3s4i18s2,1,998,329.4389286739068,342.08569996529184,342.7425505575412,504.9145628728137,507.8585795650635,599.6356352888731,615.7830608462949,,,630.7955631161158,12.646771291385107,162.17201231527253,91.7770557238096,16.147425557421798,,15.012502269820857,301.35663444220904
base_r3s4i18s2,1,996,327.7542759251299,341.6551525952686,343.1947514758263,506.0267353548468,508.8482288856036,603.1720906156594,618.0010809058266,,,633.3495162848031,13.9008766701387,162.83198387902047,94.3238617300558,14.828990290167212,,15.348435378976546,305.59524035967326
base_r3s4i18s2,1,999,329.81066967735075,342.7360211986981,343.22666930949333,506.6470477220595,508.4118864197477,602.3753622680289,618.2417558111755,,,633.4382651542759,12.925351521347409,163.42037841256615,93.96347584828118,15.866393543146614,,15.196509343100388,303.62759547692514
base_r3s4i18s2,1,1001,329.91136014129296,343.1947514758263,343.787957523871,507.8585795650635,510.09942354782726,603.5164461465238,618.0143510026202,618.0143510026202,619.0532584779337,633.90269912142,13.283391334533349,164.0706220411925,93.41702259869652,14.497904856096396,0.0,15.888348118799854,303.99133898012707
base_r3s4i18s2,1,1003,330.6104174160108,343.5062500564767,344.1627473353999,508.8482288856036,510.79968614951287,604.1962221058221,619.3575573175538,619.3575573175538,620.3224158240561,634.5746056168791,12.89583264046587,164.6854815502037,93.39653595630926,15.161335211731624,0.0,15.21704829932537,303.9641882008683
base_r3s4i18s2,1,1007,332.68925111106694,344.18872703872864,344.8844047711888,510.09942354782726,511.4013916401388,604.3473959832468,619.0934453402331,619.0934453402331,620.0639306844678,635.0129232330135,11.499475927661706,165.21501877663843,92.94600434310796,14.746049356986305,0.0,15.919477892780378,302.3236721219465
base_r3s4i18s2,1,1004,330.995400566113,343.787957523871,343.9518788582845,508.4118864197477,511.072201977315,604.3181956177366,619.8423141877673,,,635.4109776812409,12.792556957757997,164.4600075614632,93.2459936404216,15.524118570030735,,15.568663493473537,304.41557711512786
base_r3s4i18s2,1,1006,331.7192775247134,344.1627473353999,344.18872703872864,509.872426656723,512.7412652234428,605.5167696961739,619.3685170009799,,,635.8878907460445,12.443469810686508,165.68369961799436,92.77550447273109,13.85174730480594,,16.519373745064627,304.1686132213311
base_r3s4i18s2,1,1010,333.55335447036066,345.23740310692864,345.570040323333,511.4013916401388,513.8660251652104,606.4428781089475,620.0498704702891,620.0639306844678,620.7291036080641,635.8959981577586,11.68404863656798,165.8313513168058,92.5768529437371,13.606992361341554,0.0140602141786985,15.84612768746956,302.342643687398
base_r3s4i18s2,1,1002,330.4710431370089,343.22666930949333,343.5062500564767,506.916595135651,509.872426656723,603.4680789791731,618.5197302758589,,,636.192186649965,12.755626172484426,163.4103450791743,93.59565232245012,15.051651296685804,,17.672456374106105,305.72114351295613
base_r3s4i18s2,1,1005,331.11285310853964,343.9518788582845,345.23740310692864,511.072201977315,514.1915992105401,606.7640009409816,621.1839637159702,,,636.358624672296,12.839025749744849,165.83479887038635,92.57240173044158,14.419962774988562,,15.174660956325738,305.2457715637563
base_r3s4i18s2,1,1013,335.8383930042331,346.1053036329127,346.392997281118,513.8660251652104,515.6383941188093,607.3018386836005,621.6090242692386,621.6090242692386,622.6178591910165,636.6932034664438,10.266910628679568,167.4730278840924,91.66344456479123,14.30718558563808,0.0,15.08417919720523,300.8548104622107
base_r3s4i18s2,1,1008,333.1680676335789,344.8844047711888,344.9951514576235,510.79968614951287,513.046586281991,606.0725777605521,621.6963306501835,621.6963306501835,622.7182355330847,636.7328645529058,11.716337137609912,165.8045346918894,93.02599147856108,15.62375288963142,0.0,15.036533902722226,303.56479691932685
base_r3s4i18s2,1,1011,334.228522197136,345.570040323333,346.1053036329127,513.046586281991,513.9584981629297,606.5766574338945,622.2616364202764,,,637.4367482236563,11.341518126197002,166.94128264907835,92.61815927096484,15.684978986381909,,15.175111803379878,303.2082260265203
base_r3s4i18s2,1,1012,335.64023333284234,345.86593079314764,348.15766988419426,513.9584981629297,515.7606667980783,607.402784152651,623.0527851199962,623.0527851199962,624.0131092200368,638.7160671756442,10.225697460305298,165.80082827873542,91.64211735457263,15.65000096734525,0.0,15.663282055647985,303.07583384280184
base_r3s4i18s2,1,1016,336.7038902845001,348.19308880113823,348.7390762944714,515.7606667980783,517.7375781715438,609.5529177045421,623.603413707342,,,638.9459527196735,11.489198516638112,167.02159050360694,91.81533953299834,14.050496002799946,,15.342539012331486,302.2420624351734
base_r3s4i18s2,1,1000,329.8560574578345,342.7425505575412,345.86593079314764,512.7412652234428,515.2592851571698,606.9264093093341,622.4392088664683,,,639.5079241520436,12.886493099706684,166.8753344302952,91.66712415216432,15.512799557134258,,17.06871528557531,309.6518666942092
base_r3s4i18s2,1,1015,336.6852643222213,348.15766988419426,348.19308880113823,514.1915992105401,516.3795668091275,607.6495206847103,623.6632111383603,,,639.6827605446705,11.472405561972948,165.99851040940183,91.2699538755828,16.013690453650042,,16.019549406310148,302.9974962224492
base_r3s4i18s2,1,1014,336.5879169362566,346.392997281118,348.39606338617966,515.6383941188093,518.291619689259,609.9428455208918,623.5981056843156,,,639.9794201014281,9.805080344861436,167.24233073262965,91.6512258316327,13.655260163423804,,16.38131441711255,303.3915031651715
base_r3s4i18s2,1,1009,333.27819751825064,344.9951514576235,348.3374427757138,515.2592851571698,517.5767735860812,607.7194955240187,623.9438638606836,,,640.057663652697,11.716953939372845,166.92184238145597,90.1427219379375,16.22436833666484,,16.113799792013424,306.77946613444635
base_r3s4i18s2,1,1018,337.7443295729155,348.39606338617966,349.17219311687967,516.3795668091275,518.3278886673152,610.2448782088962,626.7497485949174,,,642.0737663076986,10.651733813264173,167.2073736922478,91.91698954158107,16.50487038602114,,15.324017712781256,304.32943673478314
base_r3s4i18s2,1,1021,338.5758191485586,349.18421695903515,350.51839235412587,518.291619689259,519.743320278847,612.9547072654652,627.4065866537929,,,642.4786464659737,10.60839781047656,167.7732273351332,93.2113869866182,14.451879388327711,,15.072059812180784,303.9028273174152
base_r3s4i18s2,1,1025,339.7224070606965,350.6657974626027,351.0408150447124,519.743320278847,520.783648339406,613.4189814167852,628.0622353888724,628.0622353888724,629.0843325180751,643.6971291018027,10.943390401906186,168.7025052341346,92.6353330773792,14.643253972087225,0.0,15.634893712930308,303.9747220411062
base_r3s4i18s2,1,1019,338.4002885166246,348.7390762944714,349.63378480151243,517.7375781715438,520.1442885244278,613.0801971396734,627.7558151961832,627.7558151961832,628.8455328753502,644.3893710804919,10.33878777784679,168.10379337003133,92.93590861524558,14.675618056509848,0.0,16.633555884308635,305.98908256386727
base_r3s4i18s2,1,1022,338.6961098421439,349.63378480151243,350.5479887646162,518.3278886673152,519.3546443049023,612.1902050656796,628.0097823177913,,,644.5278867772877,10.937674959368508,167.77989990269896,92.8355607607773,15.819577252111683,,16.518104459496385,305.8317769351437
base_r3s4i18s2,1,1032,341.8177222100336,352.4022180111708,352.8816280731212,523.5527367959531,525.0537812771156,619.8423141877673,631.6541192137619,631.6541192137619,632.6795465316125,646.9656731143804,10.584495801137166,170.67110872283197,94.78853291065172,11.811805025994545,0.0,15.311553900618492,305.1479509043468
base_r3s4i18s2,1,1020,338.4155474242582,349.17219311687967,349.18421695903515,517.5767735860812,520.8043017893758,615.7830608462949,632.1363910227553,,,648.41380255704,10.756645692621476,168.39255662704608,94.9787590569191,16.353330176460418,,16.277411534284624,309.99825513278176
base_r3s4i18s2,1,1024,339.64132115268626,350.5479887646162,351.6594171939387,520.783648339406,522.5012538458252,618.2417558111755,632.0355370494941,632.0355370494941,632.9737952796181,648.8103261109449,10.906667611929947,169.12423114546732,95.74050196535028,13.793781238318616,0.0,16.774789061450747,309.1690049582586
base_r3s4i18s2,1,1029,340.7325774424927,351.94178697530714,352.12632295073445,520.9301447832619,523.2951469240144,618.5197302758589,633.7817430584269,,,648.8960060103554,11.20920953281444,168.80382183252743,95.22458335184456,15.262012782567922,,15.114262951928596,308.16342856786275
base_r3s4i18s2,1,1026,339.9329007920504,351.0408150447124,351.94178697530714,520.8043017893758,523.5527367959531,619.0934453402331,633.5737647190144,633.5737647190144,634.636247284352,648.962840894554,11.107914252662056,168.86251481406867,95.54070854427994,14.48031937878136,0.0,15.389076175539572,309.02994010250364
base_r3s4i18s2,1,1030,340.9664336526889,352.12632295073445,352.23235213443,521.607688088053,524.7749245663337,619.3685170009799,633.892382621737,633.892382621737,634.8920654492715,649.031982789684,11.159889298045528,169.37533595362305,94.5935924346462,14.523865620757192,0.0,15.139600167946924,308.06554913699506
base_r3s4i18s2,1,1017,336.79020726892173,348.3374427757138,350.6657974626027,519.3546443049023,521.607688088053,618.0143510026202,634.6848933649384,634.6848933649384,635.8507038838935,650.3638753679577,11.547235506792047,168.6888468422996,96.40666291456716,16.6705423623182,0.0,15.678982003019314,313.573668099036
base_r3s4i18s2,1,1023,339.011281309043,350.51839235412587,351.4883218729632,520.1442885244278,520.9301447832619,618.0010809058266,634.0165436953191,,,650.4339852733677,11.507111045082866,168.6559666514646,97.07093612256472,16.015462789492517,,16.417441578048624,311.42270396432474
base_r3s4i18s2,1,1028,340.7293646595295,351.6594171939387,352.4022180111708,522.5012538458252,524.7509674349272,619.3575573175538,633.8440762591324,,,650.5171526581635,10.930052534409183,170.09903583465444,94.60658988262652,14.486518941578652,,16.67307639903106,309.787787998634
base_r3s4i18s2,1,1035,342.6459017079601,352.9295965256089,353.0475782347736,524.7749245663337,527.3781390304424,621.6963306501835,635.9397799899842,635.9397799899842,637.0481988946483,651.4232233967274,10.283694817648724,171.72734633156006,94.31819161974111,14.24344933980069,0.0,15.483443406743165,308.77732168876724
base_r3s4i18s2,1,1027,340.138013549856,351.4883218729632,352.9295965256089,524.7509674349272,527.0500877686295,621.6090242692386,636.3884534775036,,,651.5289348256663,11.350308323107186,171.82137090931838,94.5589365006091,14.779429208265014,,15.140481348162666,311.3909212758103
base_r3s4i18s2,1,1036,344.09855801770914,353.0475782347736,353.284021983644,525.0537812771156,527.5907086095084,622.2616364202764,637.0721839206549,637.0721839206549,638.0898158241152,652.2546933182073,8.949020217064458,171.76975929347162,94.67092781076803,14.810547500378448,0.0,15.182509397552394,308.15613530049814
base_r3s4i18s2,1,1031,341.5012886564579,352.23235213443,352.6122513226166,523.2951469240144,525.1378132206592,620.0498704702891,635.5868872846388,635.5868872846388,636.4656819409457,652.8102385619677,10.731063477972045,170.68289560139775,94.91205724962992,15.537016814349728,0.0,17.223351277328902,311.3089499055098
base_r3s4i18s2,1,1034,342.5070253455463,352.8816280731212,353.4140062673775,525.1378132206592,527.0485762578451,621.1839637159702,637.2987846681914,,,653.0686873405135,10.374602727574882,171.72380695328167,94.13538745812514,16.11482095222118,,15.769902672322132,310.5616619949672
base_r3s4i18s2,1,1040,346.2302957551106,353.63581417529616,353.9168188527179,527.3781390304424,528.9518507419236,623.0527851199962,637.5677214807889,,,653.2659634829777,7.405518420185558,173.46132017772453,94.10093437807257,14.514936360792715,,15.69824200218875,307.03566772786706
base_r3s4i18s2,1,1041,347.1200824975824,353.9168188527179,354.47325098409465,527.5907086095084,529.754160643521,623.603413707342,639.176987215948,639.176987215948,640.1535260838949,654.3980377279707,6.796736355135465,173.11745762541375,93.84925306382104,15.573573508605932,0.0,15.22105051202277,307.2779552303884
base_r3s4i18s2,1,1037,344.22865739996774,353.284021983644,353.63581417529616,527.0500877686295,528.7190202194377,622.4392088664683,637.1693482053445,,,654.9575513897778,9.055364583676235,173.41427359333335,93.72018864703068,14.730139338876144,,17.788203184433314,310.72889398981005
base_r3s4i18s2,1,1033,342.2101867206776,352.6122513226166,355.0258642371645,529.1053369229662,530.943978818853,623.9438638606836,639.2113151710732,639.2113151710732,640.0994566318045,655.6240079752342,10.402064601939005,174.0794726858017,92.99988504183057,15.267451310389674,0.0,16.412692804160997,313.41382125455664
base_r3s4i18s2,1,1039,345.1343630539627,353.62413048914414,354.532258567147,528.7190202194377,530.5891793556598,623.6632111383603,640.2040301555276,640.2040301555276,641.0438449872158,656.5893066982981,8.48976743518142,174.18676165229067,93.07403178270056,16.540819017167223,0.0,16.385276542770498,311.45494364433534
base_r3s4i18s2,1,1038,344.3023007444333,353.4140062673775,353.62413048914414,527.0485762578451,529.1053369229662,623.5981056843156,639.3994369834592,640.0994566318045,640.9843375204141,656.8888094340705,9.111705522944137,173.4244457687009,94.49276876134934,15.801331299143612,0.7000196483453465,17.489372450611313,312.5865086896371
base_r3s4i18s2,1,1043,348.3795750605575,354.532258567147,354.83102291285263,528.9518507419236,531.2650801580678,626.7497485949174,641.3365481715191,641.3365481715191,642.2712032808736,657.1091860206408,6.152683506589483,174.120827829071,95.48466843684956,14.58679957660172,0.0,15.77263784912168,308.7296109600833
base_r3s4i18s2,1,1044,348.5770790239387,354.83102291285263,356.3480916979418,530.943978818853,532.0412849559498,627.4065866537929,641.6384964141857,641.6384964141857,642.6408897970059,657.5496394263064,6.253943888913909,174.5958871209112,95.36530169784317,14.231909760392796,0.0,15.911143012120649,308.97256040236766
base_r3s4i18s2,1,1045,348.8618959090334,355.0258642371645,355.33914049603084,529.754160643521,532.1907352179705,627.7558151961832,643.5215181514391,,,658.5533301883921,6.163968328131091,174.41502014749017,95.56507997821268,15.765702955255849,,15.031812036953056,309.6914342793587
base_r3s4i18s2,1,1046,349.5983271700983,355.33914049603084,356.84338828313344,531.2650801580678,532.6891842666175,628.0097823177913,643.9835543802678,,,659.8628169723012,5.74081332593255,174.42169187493437,95.32059805117376,15.973772062476542,,15.879262592033342,310.2644898022029
base_r3s4i18s2,1,1042,347.3990697089865,354.47325098409465,355.85731810747814,530.5891793556598,532.9803348365728,628.0622353888724,643.3090168153764,643.3090168153764,644.300875648108,660.0849351546858,7.074181275108174,174.73186124818164,95.08190055229966,15.246781426503958,0.0,16.77591833930944,312.68586544569933
base_r3s4i18s2,1,1047,350.8131741542052,355.85731810747814,357.09963343058126,532.1907352179705,533.808089871392,631.6541192137619,644.6302783072858,,,660.1886553209024,5.044143953272965,175.09110178738928,97.84602934236987,12.97615909352396,,15.558377013616564,309.3754811666972
base_r3s4i18s2,1,1049,351.8560427593138,356.84338828313344,357.0486359823567,532.0412849559498,534.4244270988719,632.0355370494941,646.3586094585866,646.3586094585866,647.360550092181,661.5057090571756,4.987345523819613,174.99264897359308,97.61110995062222,14.323072409092449,0.0,15.14709959858908,309.6496662978618
base_r3s4i18s2,1,1052,352.74136496688664,357.4098750000511,358.1913773724377,533.808089871392,535.5465227861682,633.7817430584269,647.3015630523726,,,662.7382480931988,4.668510033164466,175.61671249895426,98.23522027225864,13.519819993945704,,15.436685040826204,309.9968831263121
base_r3s4i18s2,1,1054,352.952641912371,358.1913773724377,358.4100554900354,535.2243595032165,536.3075163115467,633.892382621737,647.3940710868437,,,662.8831101829841,5.238735460066721,176.81430401318113,97.58486631019036,13.501688465106668,,15.489039096140344,309.93046827061306
base_r3s4i18s2,1,1051,352.44851640798004,357.09963343058126,358.58558449884595,536.3075163115467,537.8736416742402,635.5868872846388,648.8648835647863,648.8648835647863,649.8901291408359,663.8671787141164,4.651117022601227,177.72193181270077,97.71324561039864,13.277996280147477,0.0,15.002295149330166,311.4186623061364
base_r3s4i18s2,1,1050,352.14087201868546,357.0486359823567,357.4098750000511,532.6891842666175,534.5837817311667,632.1363910227553,647.0356354842999,,,664.0639340533043,4.907763963671243,175.27930926656643,97.55260929158862,14.899244461544528,,17.02829856900439,311.9230620346188
base_r3s4i18s2,1,1057,353.97757098405657,358.4100554900354,358.41206528972754,535.5465227861682,537.4007866521106,634.6848933649384,649.8472367235103,650.3755024716222,651.4996701180861,664.9545572246564,4.4324845059788345,177.1344574964407,97.2841067128278,15.162343358571889,0.5282657481119486,15.107320501146091,310.9769862405998
base_r3s4i18s2,1,1059,354.4075691231324,358.44091032809166,358.60739057759486,536.8924067283281,539.5421110721743,636.3884534775036,649.4764109217717,649.4764109217717,650.3755024716222,665.246955625432,4.033341204959299,178.2850161507332,96.84634240532932,13.087957444268111,0.0,15.77054470366022,310.8393865022996
base_r3s4i18s2,1,1053,352.7510238455468,357.921289308433,358.25560000588337,534.4244270988719,536.1900131409501,633.8440762591324,649.5751960517026,649.8901291408359,650.9074638692579,665.9716288093946,5.170265462886221,176.16882709298852,97.65406311818232,15.731119792570212,0.3149330891333193,16.39643275769197,313.2206049638478
base_r3s4i18s2,1,1048,351.2413242055805,356.3480916979418,357.921289308433,532.9803348365728,535.2243595032165,633.5737647190144,650.4227345908332,,,666.2383526239096,5.106767492361257,175.05904552813973,98.3494052157979,16.84896987181878,,15.815618033076362,314.997028418329
base_r3s4i18s2,1,1055,353.04503070305964,358.25560000588337,358.2815452511573,534.5837817311667,536.8924067283281,634.0165436953191,649.4116974993467,,,666.4694126894366,5.210569302823728,176.3022364800094,97.12413696699105,15.395153804027586,,17.05771519008988,313.42438198637694
base_r3s4i18s2,1,1061,354.7741775340704,358.60739057759486,359.231098816178,537.8736416742402,540.2166856398981,637.1693482053445,652.284527403485,652.284527403485,653.2191748390949,667.7280919059438,3.833213043524495,178.64254285806214,96.95266256544642,15.11517919814048,0.0,15.443564502458798,312.9539143718734
base_r3s4i18s2,1,1056,353.2528678187714,358.2815452511573,358.44091032809166,536.1900131409501,538.09605838392,635.9397799899842,651.6163403507289,,,668.207459774352,5.028677432385905,177.74910281285844,97.84372160606426,15.676560360744702,,16.591119423623013,314.9545919555805
base_r3s4i18s2,1,1058,354.2678861241398,358.41206528972754,359.39157881737,538.09605838392,540.5907287146272,637.2987846681914,651.9283326675821,,,668.6075538096387,4.14417916558773,178.70447956655,96.7080559535642,14.629547999390752,,16.679221142056576,314.3396676854989
base_r3s4i18s2,1,1064,355.9166844415686,359.39157881737,360.8215439475865,540.0140869173505,542.5980007464435,639.3994369834592,654.2326485746142,654.2326485746142,655.1365369569411,669.7815232433783,3.474894375801398,179.19254296976396,96.80143623701564,14.833211591155075,0.0,15.548874668764029,313.8648388018097
base_r3s4i18s2,1,1060,354.5565398550983,358.58558449884595,359.01042633227274,537.4007866521106,540.0140869173505,637.0721839206549,653.4308540798238,653.4308540798238,654.3673353273618,670.1410550200762,4.029044643747625,178.39036031983784,97.0580970033044,16.358670159168923,0.0,16.710200940252435,315.5845151649779
base_r3s4i18s2,1,1066,357.1983578922482,360.8215439475865,360.863417757997,540.2166856398981,542.4992845964003,639.2113151710732,655.5532641778773,,,670.6107446211986,3.6231860553382944,179.35326788190105,96.7120305746729,16.341949006804043,,15.05748044332131,313.4123867289504
base_r3s4i18s2,1,1065,356.6653450119714,360.80053517575874,360.9002188302168,540.5907287146272,542.0386824061915,639.176987215948,655.5998958195458,,,670.87149160695,4.135190163787343,179.69050988441035,97.1383048097565,16.422908603597875,,15.27159578740418,314.20614659497863
base_r3s4i18s2,1,1067,357.32280611929446,360.863417757997,362.1251558693688,542.5980007464435,544.5307343867404,641.6384964141857,655.5495700694227,,,670.9474623461492,3.5406116387025577,180.4728448770747,97.10776202744536,13.91107365523692,,15.397892276726566,313.6246562268548
base_r3s4i18s2,1,1063,355.780972321821,359.231098816178,361.73547516792513,542.4992845964003,544.3846867456576,641.3365481715191,655.7239109121033,655.7239109121033,656.6053072220828,671.2087819180794,3.4501264943569936,180.7638094284752,96.95186142586148,14.387362740584194,0.0,15.48487100597606,315.4278095962583
base_r3s4i18s2,1,1062,355.57919482889,359.01042633227274,360.80053517575874,539.5421110721743,541.4359004423625,637.5677214807889,653.6520962139034,,,671.4714578739263,3.431231503382776,178.74157589641555,96.13182103842644,16.084374733114487,,17.819361660022878,315.8922630450363
base_r3s4i18s2,1,1072,358.4463024795173,362.1251558693688,362.5709980017761,543.2151171195749,545.7878012681368,643.5215181514391,658.6118613749056,,,673.957932906844,3.678853389851497,180.6441191177988,97.73371688330224,15.090343223466562,,15.346071531938378,315.5116304273267
base_r3s4i18s2,1,1069,357.7919383928655,361.3425581444309,361.5747719794966,542.0386824061915,544.9059315660771,643.3090168153764,658.4694220016079,658.4694220016079,659.5883880296623,674.6032738245233,3.550619751565364,180.4639104266949,98.40308524929924,15.160405186231516,0.0,16.133851822915403,316.81133543165777
base_r3s4i18s2,1,1068,357.46658247894504,360.9002188302168,361.3425581444309,541.4359004423625,543.2151171195749,640.2040301555276,655.1082008504305,,,675.3473187447686,3.4336363512717867,180.0933422979316,96.98891303595268,14.904170694902971,,20.23911789433805,317.88073626582354
base_r3s4i18s2,1,1074,358.77852106723304,363.10435016235687,363.3029730730634,544.5307343867404,547.0622608704626,644.6302783072858,660.1295689514445,660.1295689514445,661.2872665610117,675.5013199214612,4.325829095123822,181.2277613136769,97.5680174368232,15.499290644158693,0.0,15.371750970016706,316.7227988542282
